party,age,density
Faith-Based Conservatives,18.16046966731898,0.00817517509163786
Faith-Based Conservatives,18.320939334637966,0.008423609030649277
Faith-Based Conservatives,18.481409001956948,0.008666857275120341
Faith-Based Conservatives,18.64187866927593,0.008905554219377144
Faith-Based Conservatives,18.80234833659491,0.00913946277920934
Faith-Based Conservatives,18.962818003913895,0.009368250939243313
Faith-Based Conservatives,19.123287671232877,0.009589559698602628
Faith-Based Conservatives,19.283757338551858,0.009805281921935324
Faith-Based Conservatives,19.444227005870843,0.0100153075344267
Faith-Based Conservatives,19.604696673189824,0.010219535981163862
Faith-Based Conservatives,19.765166340508806,0.010416194339985375
Faith-Based Conservatives,19.925636007827787,0.010606037574309635
Faith-Based Conservatives,20.086105675146772,0.01078987784373502
